"ID_CLIENTE","FECHA_INTERACCION","NOMBRE_CORTO_DE_EXPERIENCIA","CALIFICACION"
"1556","7/17/2022 11:27","Combo hamburguesa el Corral ","5"
"1556","7/17/2022 11:27","Combo hamburguesa el Corral ","5"
"1556","7/17/2022 11:27","Combo hamburguesa el Corral ","5"
"1556","7/17/2022 11:27","Combo hamburguesa el Corral ","5"
"1556","7/17/2022 11:27","Combo hamburguesa el Corral ","5"
"1556","7/17/2022 11:27","Postres 30","5"
"1556","7/17/2022 11:27","Restaurantes 30","5"
"1556","7/17/2022 11:27","Restaurantes 30","5"
"589","7/17/2022 13:36","Cineco Combo 2","5"
"589","7/17/2022 13:37","Tostao 20 mil","5"
"589","7/17/2022 13:38","Cafe 30 ifood","5"
"297","7/17/2022 18:08","Bono mercado Justo y Bueno 20 ","5"
"297","7/17/2022 18:08","Bono mercado Justo y Bueno 20 ","5"
"1557","7/18/2022 8:44","Bono virtual Crepes&Waffles 30","5"
"1557","7/18/2022 8:44","Cine Colombia 2D","5"
"1557","7/18/2022 8:44","Cine Colombia 2D","5"
"1558","7/18/2022 8:57","RED tecnica vocal ninos virtua","5"
"1558","7/18/2022 8:57","Falabella 50","1"
"1559","7/18/2022 10:13","Jumbo 50","5"
"1559","7/18/2022 10:13","Jumbo 40","5"
"1559","7/18/2022 10:13","Carrera Compensar","5"
"1560","7/18/2022 10:13","Bono virtual Crepes&Waffles 20","5"
"1560","7/18/2022 10:14","Bono virtual Crepes&Waffles 30","5"
"1561","7/18/2022 10:58","Bono mercado Justo y Bueno 20 ","5"
"1561","7/18/2022 10:59","Bono mercado Justo y Bueno 50 ","5"
"1561","7/18/2022 10:59","Bono mercado Justo y Bueno 50 ","5"
"1175","7/18/2022 12:00","Bono virtual Crepes&Waffles 20","5"
"1175","7/18/2022 12:00","Bono virtual Crepes&Waffles 20","5"
"1175","7/18/2022 12:00","Bono virtual Crepes&Waffles 20","5"
"1175","7/18/2022 12:00","Bono virtual Crepes&Waffles 20","5"
"1175","7/18/2022 12:00","Bono virtual Crepes&Waffles 20","5"
"1175","7/18/2022 12:00","Bono virtual Crepes&Waffles 20","5"
"1562","7/18/2022 12:05","Mundo Aventura UBIN","1"
"1562","7/18/2022 12:05","Mundo Aventura UBIN","1"
"1562","7/18/2022 12:05","Mundo Aventura UBIN","1"
"1562","7/18/2022 12:05","Mundo Aventura UBIN","1"
"1563","7/18/2022 12:20","Frisby 50","5"
"1564","7/18/2022 13:55","Cineco Combo 2","5"
"1564","7/18/2022 13:55","Cineco Combo 2","5"
"1565","7/18/2022 15:22","Bono virtual Crepes&Waffles 10","5"
"1565","7/18/2022 15:22","Bono virtual Crepes&Waffles 10","5"
"1565","7/18/2022 15:22","Bono virtual Crepes&Waffles 10","5"
"1565","7/18/2022 15:22","Bono virtual Crepes&Waffles 10","5"
"1565","7/18/2022 15:22","Bono virtual Crepes&Waffles 10","5"
"1565","7/18/2022 15:22","Bono virtual Crepes&Waffles 10","5"
"1565","7/18/2022 15:22","Bono virtual Crepes&Waffles 10","5"
"1565","7/18/2022 15:22","Bono virtual Crepes&Waffles 10","5"
"1565","7/18/2022 15:22","Bono virtual Crepes&Waffles 10","5"
"1565","7/18/2022 15:22","Bono virtual Crepes&Waffles 10","5"
"1565","7/18/2022 15:22","Bono virtual Crepes&Waffles 10","5"
"1566","7/18/2022 16:25","Bono virtual Crepes&Waffles 10","5"
"1566","7/18/2022 16:26","Bono mercado Justo y Bueno 50 ","5"
"1566","7/18/2022 16:26","Bono virtual Crepes&Waffles 20","5"
"1566","7/18/2022 16:26","Bono virtual Crepes&Waffles 30","5"
"1566","7/18/2022 16:26","Bono virtual Crepes&Waffles 10","5"
"1566","7/18/2022 16:26","Presto","5"
"1566","7/18/2022 16:26","Presto","5"
"1566","7/18/2022 16:27","Restaurantes 50","5"
"1567","7/18/2022 18:43","Bono mercado Justo y Bueno 20 ","5"
"1567","7/18/2022 18:43","Bono mercado Justo y Bueno 20 ","5"
"1567","7/18/2022 18:43","Bono mercado Justo y Bueno 50 ","5"
"1567","7/18/2022 18:43","Bono mercado Justo y Bueno 50 ","5"
"1568","7/18/2022 18:58","Jumbo 30","5"
"157","7/18/2022 19:06","Jumbo 40","5"
"157","7/18/2022 19:06","Jumbo 30","5"
"1569","7/18/2022 21:34","Bonos Libreria Nacional 50","5"
"1393","7/19/2022 0:45","Cineco Combo 2","4"
"307","7/19/2022 8:21","Bono virtual Crepes&Waffles 20","5"
"307","7/19/2022 8:21","Bono virtual Crepes&Waffles 20","5"
"307","7/19/2022 8:21","Bono virtual Crepes&Waffles 20","5"
"307","7/19/2022 8:21","Bono virtual Crepes&Waffles 20","5"
"307","7/19/2022 8:21","Bono virtual Crepes&Waffles 20","5"
"307","7/19/2022 8:21","Bono virtual Crepes&Waffles 20","5"
"307","7/19/2022 8:22","Bono virtual Crepes&Waffles 10","5"
"1570","7/19/2022 8:50","Zapatoca 20","5"
"1571","7/19/2022 11:30","Mascotas 30","5"
"1571","7/19/2022 11:30","hamburguesa Corral take out","5"
"1571","7/19/2022 11:30","hamburguesa Corral take out","5"
"1571","7/19/2022 11:30","hamburguesa Corral take out","5"
"1571","7/19/2022 11:30","hamburguesa Corral take out","5"
"1571","7/19/2022 11:31","Combo hamburguesa el Corral ","5"
"1571","7/19/2022 11:31","Combo hamburguesa el Corral ","5"
"1571","7/19/2022 11:31","Combo hamburguesa el Corral ","5"
"1571","7/19/2022 11:31","Combo hamburguesa el Corral ","5"
"1571","7/19/2022 11:31","Bono virtual Crepes&Waffles 20","5"
"1571","7/19/2022 11:31","Bono virtual Crepes&Waffles 20","5"
"1572","7/19/2022 13:17","Disfruta las mejores carnes","5"
"1573","7/19/2022 14:20","Tostao 10 mil","5"
"1574","7/19/2022 14:45","Bono virtual Crepes&Waffles 10","4"
"1574","7/19/2022 14:45","Bono virtual Crepes&Waffles 10","4"
"1574","7/19/2022 14:46","Zapatoca 20","4"
"1574","7/19/2022 14:46","Zapatoca 20","4"
"1574","7/19/2022 14:46","Zapatoca 50","4"
"1574","7/19/2022 14:47","Tostao 10 mil","4"
"1574","7/19/2022 14:47","Bono mercado Justo y Bueno 30 ","4"
"1574","7/19/2022 14:47","Bono mercado Justo y Bueno 30 ","4"
"1574","7/19/2022 14:47","Zapatoca 50","4"
"1574","7/19/2022 14:48","Bono mercado Justo y Bueno 30 ","4"
"1574","7/19/2022 14:48","Disfruta el mejor pollo asado","4"
"1574","7/19/2022 14:48","Supermercados 50","4"
"1574","7/19/2022 14:48","Disfruta las mejores carnes","4"
"1575","7/19/2022 17:08","Cineco Combo 1","4"
"1575","7/19/2022 17:09","Cineco Combo 1","5"
"593","7/19/2022 18:02","Restaurantes 30 Ifood Card  ","5"
"1576","7/19/2022 18:48","Disfruta el mejor pollo asado","5"
"1576","7/19/2022 18:48","Disfruta el mejor pollo asado","5"
"27","7/20/2022 2:32","Bono virtual Crepes&Waffles 10","5"
"13","7/20/2022 8:11","Cineco Combo 3","5"
"13","7/20/2022 8:11","Cineco Combo 3","5"
"13","7/20/2022 8:11","Cine Colombia 2D","5"
"13","7/20/2022 8:11","Cine Colombia 2D","5"
"1577","7/20/2022 9:25","Restaurantes 30","4"
"1577","7/20/2022 9:25","Restaurantes 30","4"
"1577","7/20/2022 9:25","Restaurantes 30","4"
"1577","7/20/2022 9:25","Restaurantes 30","4"
"1550","7/20/2022 9:40","Cine Colombia 2D","5"
"1550","7/20/2022 9:40","Cine Colombia 2D","5"
"1550","7/20/2022 9:40","Cine Colombia 2D","5"
"1550","7/20/2022 9:40","Cine Colombia 2D","5"
"1537","7/20/2022 10:50","Bono mercado Justo y Bueno 50 ","5"
"1537","7/20/2022 10:50","Bono mercado Justo y Bueno 50 ","5"
"1578","7/20/2022 13:03","hamburguesa Corral take out","4"
"1578","7/20/2022 13:03","hamburguesa Corral take out","4"
"1578","7/20/2022 13:03","hamburguesa Corral take out","4"
"1578","7/20/2022 13:03","hamburguesa Corral take out","4"
"1578","7/20/2022 13:03","hamburguesa Corral take out","4"
"1578","7/20/2022 13:04","Combo hamburguesa el Corral ","3"
"1578","7/20/2022 13:04","Combo hamburguesa el Corral ","3"
"1578","7/20/2022 13:04","Combo hamburguesa el Corral ","3"
"1578","7/20/2022 13:04","Combo hamburguesa el Corral ","3"
"1578","7/20/2022 13:04","Combo hamburguesa el Corral ","3"
"1578","7/20/2022 13:04","Combo hamburguesa el Corral ","3"
"1579","7/20/2022 15:23","Zapatoca 30","1"
"1579","7/20/2022 15:23","Zapatoca 30","1"
"1579","7/20/2022 15:23","Zapatoca 30","1"
"1540","7/20/2022 15:37","hamburguesa Corral take out","5"
"1580","7/20/2022 17:07","Restaurantes 30 IFood","5"
"1581","7/20/2022 19:50","Cine Colombia 2D","4"
"1581","7/20/2022 19:50","Cine Colombia 2D","4"
"1582","7/21/2022 8:56","Bono virtual Crepes&Waffles 10","5"
"1582","7/21/2022 8:57","hamburguesa Corral domicilio","5"
"1582","7/21/2022 8:57","Bono virtual Crepes&Waffles 30","5"
"1582","7/21/2022 8:57","Bono virtual Crepes&Waffles 30","5"
"1582","7/21/2022 8:57","Bono virtual Crepes&Waffles 30","5"
"1397","7/21/2022 9:25","Disfruta las mejores carnes","5"
"1583","7/21/2022 9:59","Cineco Combo 2","5"
"1584","7/21/2022 11:00","Bono virtual Crepes&Waffles 20","5"
"1584","7/21/2022 11:00","Restaurantes 30","5"
"1584","7/21/2022 11:00","Bono mercado Justo y Bueno 30 ","5"
"1584","7/21/2022 11:00","Bono mercado Justo y Bueno 30 ","5"
"1584","7/21/2022 11:00","Bono virtual Crepes&Waffles 20","5"
"1584","7/21/2022 11:00","Bono virtual Crepes&Waffles 20","5"
"1584","7/21/2022 11:01","Disfruta el mejor pollo asado","5"
"1584","7/21/2022 11:01","Restaurantes 30","5"
"1584","7/21/2022 11:01","Restaurantes 30","5"
"1584","7/21/2022 11:01","Postres 30","5"
"1584","7/21/2022 11:01","Postres 30","5"
"1585","7/21/2022 11:13","Cineco Combo 2","4"
"1585","7/21/2022 11:13","Bono virtual Crepes&Waffles 30","5"
"1585","7/21/2022 11:13","Bono virtual Crepes&Waffles 30","5"
"1586","7/21/2022 14:11","Restaurantes 50 Ifood Card","5"
"706","7/21/2022 14:40","Cineco Combo 1","5"
"706","7/21/2022 14:40","Cineco Combo 1","5"
"706","7/21/2022 14:40","Cineco Combo 1","5"
"1587","7/22/2022 8:02","Bono virtual Crepes&Waffles 30","4"
"1587","7/22/2022 8:02","Bono virtual Crepes&Waffles 30","4"
"1587","7/22/2022 8:02","Bono virtual Crepes&Waffles 30","4"
"1587","7/22/2022 8:02","Bono virtual Crepes&Waffles 30","4"
"1588","7/22/2022 10:09","Combo hamburguesa el Corral ","5"
"1588","7/22/2022 10:09","Combo hamburguesa el Corral ","5"
"1588","7/22/2022 10:09","Bono virtual Crepes&Waffles 20","5"
"1588","7/22/2022 10:09","Bono virtual Crepes&Waffles 20","5"
"3","7/22/2022 14:01","Bono virtual Crepes&Waffles 10","5"
"3","7/22/2022 14:02","Bono virtual Crepes&Waffles 30","5"
"3","7/22/2022 14:02","Bono virtual Crepes&Waffles 30","5"
"3","7/22/2022 14:28","Metro 40","5"
"1589","7/22/2022 14:54","Cineco Combo 2","5"
"1589","7/22/2022 14:54","Cineco Combo 2","5"
"1589","7/22/2022 14:55","Cineco Combo 3","5"
"1589","7/22/2022 14:55","Cineco Combo 3","5"
"1589","7/22/2022 14:55","Cine Colombia 2D","5"
"1589","7/22/2022 14:55","Cine Colombia 2D","5"
"1589","7/22/2022 14:55","Cine Colombia 2D","5"
"1589","7/22/2022 14:55","Cine Colombia 2D","5"
"1590","7/22/2022 16:13","Bono virtual Crepes&Waffles 30","5"
"1590","7/22/2022 16:13","Bono virtual Crepes&Waffles 30","5"
"1591","7/22/2022 17:19","Bono virtual Crepes&Waffles 30","5"
"1591","7/22/2022 17:19","Bono virtual Crepes&Waffles 30","5"
"1591","7/22/2022 17:19","Bono virtual Crepes&Waffles 30","5"
"1591","7/22/2022 17:19","Bono virtual Crepes&Waffles 30","5"
"1592","7/22/2022 19:51","Restaurantes 30 Ifood Card  ","5"
"1593","7/22/2022 21:22","Bonos Libreria Nacional 50","5"
"1594","7/23/2022 6:53","Supermercados 50 IFood","5"
"1594","7/23/2022 6:53","Supermercados 50 IFood","5"
"1595","7/23/2022 9:05","Bono mercado Justo y Bueno 20 ","5"
"1596","7/23/2022 9:26","Netflix 20","5"
"1597","7/23/2022 19:26","Bono virtual Crepes&Waffles 20","5"
"1598","7/23/2022 19:49","Bono virtual Crepes&Waffles 20","5"
"1599","7/24/2022 14:48","Cineco Combo 3","5"
"1599","7/24/2022 14:48","Cineco Combo 3","5"
"1600","7/25/2022 8:54","Tostao 10 mil","5"
"1600","7/25/2022 8:54","Tostao 10 mil","5"
"1601","7/25/2022 9:06","Bono virtual Crepes&Waffles 20","5"
"1601","7/25/2022 9:06","Bono virtual Crepes&Waffles 20","5"
"1601","7/25/2022 9:06","Bono virtual Crepes&Waffles 20","5"
"1601","7/25/2022 9:08","Bono virtual Crepes&Waffles 10","5"
"1601","7/25/2022 9:08","Bono virtual Crepes&Waffles 10","5"
"1601","7/25/2022 9:08","Combo hamburguesa el Corral ","5"
"1601","7/25/2022 9:08","Combo hamburguesa el Corral ","5"
"1602","7/25/2022 9:29","hamburguesa Corral take out","5"
"1602","7/25/2022 9:30","hamburguesa Corral domicilio","5"
"1602","7/25/2022 9:30","hamburguesa Corral domicilio","5"
"1602","7/25/2022 9:30","hamburguesa Corral domicilio","5"
"1603","7/25/2022 10:07","Bono virtual Crepes&Waffles 30","5"
"1603","7/25/2022 10:07","Bono virtual Crepes&Waffles 30","5"
"1603","7/25/2022 10:07","Bono virtual Crepes&Waffles 20","5"
"1603","7/25/2022 10:07","Bono virtual Crepes&Waffles 20","5"
"1603","7/25/2022 10:07","Bono virtual Crepes&Waffles 20","5"
"1603","7/25/2022 10:07","Bono virtual Crepes&Waffles 10","5"
"1603","7/25/2022 10:08","hamburguesa Corral domicilio","5"
"1603","7/25/2022 10:08","hamburguesa Corral domicilio","5"
"1603","7/25/2022 10:08","hamburguesa Corral domicilio","5"
"1603","7/25/2022 10:08","hamburguesa Corral domicilio","5"
"1603","7/25/2022 10:08","Bono virtual Crepes&Waffles 10","5"
"1603","7/25/2022 10:08","Restaurantes 50","5"
"1603","7/25/2022 10:08","Presto","5"
"1603","7/25/2022 10:08","Presto","5"
"1604","7/25/2022 10:49","Bono virtual Crepes&Waffles 20","1"
"1604","7/25/2022 10:49","Bono virtual Crepes&Waffles 20","1"
"1511","7/25/2022 10:52","Tostao 20 mil","5"
"1511","7/25/2022 10:53","Tostao 20 mil","5"
"1605","7/25/2022 11:32","hamburguesa Corral domicilio","5"
"1605","7/25/2022 11:32","hamburguesa Corral domicilio","5"
"1606","7/25/2022 12:54","Cineco Combo 1","5"
"1606","7/25/2022 12:54","Cineco Combo 1","5"
"1606","7/25/2022 12:55","Cine Colombia 2D","5"
"1606","7/25/2022 12:55","Cine Colombia 2D","5"
"1606","7/25/2022 12:55","Cineco Combo 1","5"
"1606","7/25/2022 12:55","Cineco Combo 1","5"
"1607","7/25/2022 14:16","RED Smartfit plus mes","5"
"1052","7/25/2022 14:44","Ensalada mex Corral domic","4"
"1319","7/25/2022 17:40","Zapatoca 50","5"
"1319","7/25/2022 17:40","Zapatoca 50","5"
"1608","7/26/2022 8:06","Disfruta las mejores carnes","5"
"1608","7/26/2022 8:06","Disfruta las mejores carnes","5"
"1608","7/26/2022 8:06","Disfruta las mejores carnes","5"
"1573","7/26/2022 8:19","Pepe Ganga Jugueteria 50","4"
"1609","7/26/2022 8:33","Restaurantes 30","5"
"1609","7/26/2022 8:33","Restaurantes 30","5"
"1610","7/26/2022 8:33","Bono virtual Crepes&Waffles 30","5"
"1610","7/26/2022 8:33","Bono virtual Crepes&Waffles 30","5"
"1610","7/26/2022 8:33","Bono virtual Crepes&Waffles 30","5"
"1610","7/26/2022 8:33","Bono virtual Crepes&Waffles 30","5"
"1609","7/26/2022 8:33","Supermercados 50","5"
"1610","7/26/2022 8:33","Restaurantes 50","4"
"1610","7/26/2022 8:34","Postres 30","5"
"1610","7/26/2022 8:34","Postres 30","5"
"1609","7/26/2022 8:34","Restaurantes 50","5"
"1609","7/26/2022 8:34","Restaurantes 50","5"
"1611","7/26/2022 12:02","Bono virtual Crepes&Waffles 30","5"
"1611","7/26/2022 12:02","Bono virtual Crepes&Waffles 30","5"
"1611","7/26/2022 12:02","Bono virtual Crepes&Waffles 30","5"
"1611","7/26/2022 12:02","Bono virtual Crepes&Waffles 30","5"
"1611","7/26/2022 12:02","Supermercados 50","5"
"1611","7/26/2022 12:02","Losmejores productos lacteos30","5"
"1611","7/26/2022 12:02","Losmejores productos lacteos30","5"
"1612","7/26/2022 13:17","Bono virtual Crepes&Waffles 20","5"
"1613","7/26/2022 19:20","Bono virtual Crepes&Waffles 30","5"
"1613","7/26/2022 19:20","Bono virtual Crepes&Waffles 30","5"
"1613","7/26/2022 19:21","Bono virtual Crepes&Waffles 30","5"
"1613","7/26/2022 19:21","Bono virtual Crepes&Waffles 30","5"
"240","7/27/2022 15:56","Bono virtual Crepes&Waffles 20","5"
"240","7/27/2022 15:56","Bono virtual Crepes&Waffles 30","5"
"1614","7/27/2022 16:57","Bono virtual Crepes&Waffles 10","5"
"1614","7/27/2022 16:57","Bono virtual Crepes&Waffles 10","5"
"1614","7/27/2022 16:57","Bono virtual Crepes&Waffles 10","5"
"1614","7/27/2022 16:58","Bono virtual Crepes&Waffles 30","5"
"1614","7/27/2022 16:58","Bono virtual Crepes&Waffles 30","5"
"1614","7/27/2022 16:58","Bono virtual Crepes&Waffles 30","5"
"846","7/27/2022 17:34","Bono virtual Crepes&Waffles 20","5"
"846","7/27/2022 17:34","Bono virtual Crepes&Waffles 30","5"
"846","7/27/2022 17:34","Bono virtual Crepes&Waffles 30","5"
"846","7/27/2022 17:34","Bono virtual Crepes&Waffles 30","5"
"846","7/27/2022 17:35","Bono virtual Crepes&Waffles 30","5"
"846","7/27/2022 17:35","Bono virtual Crepes&Waffles 30","5"
"846","7/27/2022 17:35","Bono virtual Crepes&Waffles 30","5"
"1615","7/28/2022 10:20","Bono virtual Crepes&Waffles 20","5"
"1615","7/28/2022 10:20","Bono virtual Crepes&Waffles 20","5"
"1615","7/28/2022 10:20","Bono virtual Crepes&Waffles 20","5"
"1615","7/28/2022 10:20","Bono virtual Crepes&Waffles 20","5"
"1615","7/28/2022 10:20","Bono virtual Crepes&Waffles 20","5"
"1615","7/28/2022 10:20","Bono virtual Crepes&Waffles 20","5"
"1616","7/28/2022 10:27","Bono virtual Crepes&Waffles 20","5"
"1616","7/28/2022 10:27","Bono virtual Crepes&Waffles 20","5"
"1616","7/28/2022 10:27","Bono virtual Crepes&Waffles 20","5"
"1615","7/28/2022 10:30","Bono virtual Crepes&Waffles 30","5"
"1615","7/28/2022 10:30","Bono virtual Crepes&Waffles 30","5"
"1615","7/28/2022 10:30","Bono virtual Crepes&Waffles 30","5"
"1615","7/28/2022 10:30","Bono virtual Crepes&Waffles 30","5"
"1617","7/28/2022 15:27","Carrera Compensar","5"
"1618","7/28/2022 16:10","Bono mercado Justo y Bueno 50 ","5"
"1618","7/28/2022 16:10","Bono mercado Justo y Bueno 50 ","5"
"1618","7/28/2022 16:10","Bono mercado Justo y Bueno 50 ","5"
"1618","7/28/2022 16:11","Restaurantes 30 IFood","5"
"1618","7/28/2022 16:11","Restaurantes 30 IFood","5"
"1618","7/28/2022 16:11","Restaurantes 30 IFood","5"
"1618","7/28/2022 16:11","Restaurantes 30 IFood","5"
"1619","7/28/2022 17:22","Bono virtual Crepes&Waffles 30","5"
"1619","7/28/2022 17:22","Bono virtual Crepes&Waffles 10","5"
"1619","7/28/2022 17:23","Disfruta el mejor pollo asado","5"
"1620","7/29/2022 7:34","Bono virtual Crepes&Waffles 30","5"
"1376","7/29/2022 8:45","Maletas Velez","5"
"1621","7/29/2022 8:58","Bono virtual Crepes&Waffles 30","5"
"1621","7/29/2022 8:58","Bono virtual Crepes&Waffles 30","5"
"1621","7/29/2022 8:58","Bono virtual Crepes&Waffles 30","5"
"1622","7/29/2022 11:33","Mundo Aventura UBIN","5"
"1622","7/29/2022 11:33","Mundo Aventura UBIN","5"
"1622","7/29/2022 11:33","Mundo Aventura UBIN","5"
"1622","7/29/2022 11:34","hamburguesa Corral domicilio","5"
"1622","7/29/2022 11:34","Restaurantes 30","5"
"1623","7/30/2022 7:31","Pepe Ganga Decohogar","3"
"1623","7/30/2022 7:31","Pepe Ganga Decohogar","3"
"1623","7/30/2022 7:31","Supermercados 50","1"
"385","7/30/2022 7:49","Disfruta el mejor pollo asado","5"
"385","7/30/2022 7:49","Bono virtual Crepes&Waffles 30","5"
"385","7/30/2022 7:49","Bono virtual Crepes&Waffles 30","5"
"385","7/30/2022 7:49","Bono virtual Crepes&Waffles 30","5"
"1624","7/30/2022 10:34","RED Pasadia Centro Mayor","4"
"1625","7/30/2022 10:48","Zapatoca 50","5"
"1625","7/30/2022 10:48","Zapatoca 50","5"
"1625","7/30/2022 10:48","Zapatoca 20","5"
"1626","7/31/2022 12:15","Bono virtual Crepes&Waffles 30","4"
"1627","7/31/2022 19:40","Curso Virtual Dib Nin Carica","5"
"1627","7/31/2022 19:40","RED manga figur humana virtual","5"
"1628","8/1/2022 0:53","Jumbo 40","5"
"1628","8/1/2022 0:53","Jumbo 40","5"
"1628","8/1/2022 0:53","Jumbo 40","5"
"1629","8/1/2022 10:50","Bono virtual Crepes&Waffles 30","5"
"1629","8/1/2022 10:50","Bono virtual Crepes&Waffles 20","5"
"1630","8/1/2022 11:35","Cineco Combo 2","5"
"884","8/1/2022 18:52","Bono virtual Crepes&Waffles 20","5"
"884","8/1/2022 18:52","Bono virtual Crepes&Waffles 20","5"
"884","8/1/2022 18:52","Bono virtual Crepes&Waffles 20","5"
"884","8/1/2022 18:52","Bono virtual Crepes&Waffles 20","5"
"884","8/1/2022 18:52","Bono virtual Crepes&Waffles 20","5"
"884","8/1/2022 18:52","Bono virtual Crepes&Waffles 20","5"
"884","8/1/2022 18:52","Restaurantes 30","5"
"884","8/1/2022 18:52","Restaurantes 30","5"
"1631","8/2/2022 9:17","Falabella 50","5"
"1632","8/2/2022 9:33","Restaurantes 30","5"
"1632","8/2/2022 9:33","Restaurantes 30","5"
"1632","8/2/2022 9:33","Restaurantes 30","5"
"1632","8/2/2022 9:33","Restaurantes 30","5"
"1633","8/2/2022 10:53","Salitre Magico NITRO","5"
"2","8/2/2022 12:05","Frisby 30","5"
"2","8/2/2022 12:19","Bono virtual Crepes&Waffles 30","5"
"2","8/2/2022 12:20","Playland tarjeta verde","5"
"2","8/2/2022 12:20","Playland tarjeta verde","5"
"1634","8/2/2022 17:22","Bono virtual Crepes&Waffles 30","5"
"1030","8/3/2022 3:19","Zapatoca 50","5"
"1030","8/3/2022 3:19","Zapatoca 50","5"
"1635","8/3/2022 8:28","Bono virtual Crepes&Waffles 30","5"
"1635","8/3/2022 8:28","Bono virtual Crepes&Waffles 30","5"
"1636","8/3/2022 10:49","Cineco Combo 2","4"
"1636","8/3/2022 10:49","Cineco Combo 2","4"
"1636","8/3/2022 10:49","Cineco Combo 2","4"
"1636","8/3/2022 10:49","Cine Colombia 2D","5"
"1636","8/3/2022 10:49","Cine Colombia 2D","5"
"1636","8/3/2022 10:49","Cine Colombia 2D","5"
"69","8/3/2022 11:30","Bono virtual Crepes&Waffles 30","5"
"69","8/3/2022 11:30","Bono virtual Crepes&Waffles 30","5"
"69","8/3/2022 11:30","Bono virtual Crepes&Waffles 30","5"
"1637","8/3/2022 13:12","Zapatoca 50","5"
"1637","8/3/2022 13:12","Zapatoca 50","5"
"1638","8/3/2022 13:15","Mundo Aventura UBIN","5"
"1638","8/3/2022 13:15","Cineco Combo 3","5"
"1638","8/3/2022 13:15","Cineco Combo 3","5"
"1638","8/3/2022 13:15","Cine Colombia 2D","5"
"1638","8/3/2022 13:15","Cine Colombia 2D","5"
"1638","8/3/2022 13:15","Cine Colombia 2D","5"
"1638","8/3/2022 13:15","Cine Colombia 2D","5"
"1638","8/3/2022 13:15","Supermercados 50","5"
"1639","8/3/2022 15:06","Cine Colombia 2D","1"
"1639","8/3/2022 15:06","Cine Colombia 2D","1"
"1639","8/3/2022 15:06","Cine Colombia 2D","1"
"1639","8/3/2022 15:06","Cine Colombia 2D","1"
"1639","8/3/2022 15:06","Cine Colombia 2D","1"
"1639","8/3/2022 15:06","Cine Colombia 2D","1"
"1639","8/3/2022 15:06","Cine Colombia 2D","1"
"1639","8/3/2022 15:07","Cineco Combo 3","1"
"1639","8/3/2022 15:07","Cineco Combo 3","1"
"1639","8/3/2022 15:07","Cineco Combo 3","1"
"1639","8/3/2022 15:07","Cineco Combo 3","1"
"1639","8/3/2022 15:07","Cineco Combo 3","1"
"1640","8/3/2022 18:26","RED Cuerpo y salud mes","5"
"1641","8/4/2022 9:32","Bono mercado Justo y Bueno 30 ","5"
"1641","8/4/2022 9:32","Bono virtual Crepes&Waffles 20","5"
"1642","8/4/2022 10:00","Bono virtual Crepes&Waffles 10","5"
"1642","8/4/2022 10:00","Bono virtual Crepes&Waffles 10","5"
"1642","8/4/2022 10:00","Bono virtual Crepes&Waffles 10","5"
"1642","8/4/2022 10:01","Teres Food","1"
"1642","8/4/2022 10:01","Teres Food","1"
"1643","8/4/2022 10:02","Bono virtual Crepes&Waffles 20","5"
"1643","8/4/2022 10:02","Bono virtual Crepes&Waffles 20","5"
"1644","8/4/2022 10:38","Zapatoca 20","5"
"1644","8/4/2022 10:41","Zapatoca 50","5"
"1644","8/4/2022 10:41","Zapatoca 50","5"
"1645","8/4/2022 12:27","Cineco Combo 2","5"
"1645","8/4/2022 12:28","Cineco Combo 3","5"
"1645","8/4/2022 12:28","Cine Colombia 2D","5"
"1645","8/4/2022 12:28","Cine Colombia 2D","5"
"1645","8/4/2022 12:28","Cine Colombia 2D","5"
"1645","8/4/2022 12:28","Cine Colombia 2D","5"
"1645","8/4/2022 12:28","Cine Colombia 2D","5"
"1645","8/4/2022 12:28","Cine Colombia 2D","5"
"1645","8/4/2022 12:28","Cine Colombia 2D","5"
"1645","8/4/2022 12:28","Cine Colombia 2D","5"
"1646","8/4/2022 12:59","Bono virtual Crepes&Waffles 30","5"
"1646","8/4/2022 12:59","Bono virtual Crepes&Waffles 30","5"
"1646","8/4/2022 12:59","Bono virtual Crepes&Waffles 30","5"
"1646","8/4/2022 12:59","Bono virtual Crepes&Waffles 30","5"
"1647","8/4/2022 15:40","Restaurantes 50 IFood","4"
"1463","8/4/2022 18:55","Bono virtual Crepes&Waffles 20","4"
"1463","8/4/2022 18:55","Restaurantes 30","5"
"1463","8/4/2022 18:55","Restaurantes 30","5"
"558","8/4/2022 19:39","Zapatoca 20","5"
"558","8/4/2022 19:39","Zapatoca 20","5"
"1648","8/5/2022 9:13","Bono virtual Crepes&Waffles 30","5"
"1648","8/5/2022 9:13","Bono virtual Crepes&Waffles 30","5"
"1648","8/5/2022 9:13","Bono virtual Crepes&Waffles 30","5"
"1648","8/5/2022 9:14","Bono virtual Crepes&Waffles 20","5"
"1648","8/5/2022 9:14","Losmejores productos lacteos30","5"
"1648","8/5/2022 9:14","Losmejores productos lacteos30","5"
"1648","8/5/2022 9:14","Losmejores productos lacteos30","5"
"1649","8/5/2022 13:49","Frisby 20","1"
"1649","8/5/2022 13:49","Frisby 20","1"
"1649","8/5/2022 13:49","Frisby 20","1"
"1650","8/5/2022 14:02","Bono virtual Crepes&Waffles 20","5"
"1650","8/5/2022 14:02","Bono virtual Crepes&Waffles 20","5"
